,months_as_customer,age,policy_number,policy_bind_date,policy_csl,policy_deductable,policy_annual_premium,insured_zip,insured_education_level,insured_occupation,capital-gains,capital-loss,incident_date,incident_severity,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_model,auto_year,fraud_reported,policy_state_IN,policy_state_OH,insured_sex_MALE,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen
523,85,30.0,190588,09-12-2001,0,1000,796.35,614166,4,74,72400,-77000,20-02-2015,2,145,2290 4th Ave,9,3,2,2,1,2,58960.0,5360,10720.0,42880,27,2004,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
524,266,46.0,246705,14-03-1990,1,500,1270.02,456600,0,78,0,-45800,08-01-2015,1,122,4232 Britain Ridge,5,1,1,1,2,0,2160.0,480,240.0,1440,20,2004,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,41,26.0,619589,28-03-2006,0,1000,1383.13,618405,3,85,46700,0,28-02-2015,3,134,6677 Andromedia Drive,12,1,2,1,1,0,6890.0,530,1060.0,5300,25,1997,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
526,316,45.0,164988,23-12-2013,0,2000,1290.74,430832,2,85,58300,0,12-02-2015,0,157,5868 Sky Hwy,6,3,1,2,0,2,78870.0,7170,14340.0,57360,32,2013,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
527,285,47.0,729534,30-09-1991,0,1000,1216.68,610989,5,76,55100,0,06-01-2015,3,149,3053 Lincoln Drive,8,1,1,1,1,1,2700.0,300,300.0,2100,27,2013,N,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
528,379,54.0,505014,27-12-2001,0,500,1251.16,447750,0,93,41400,0,15-02-2015,2,134,7041 Tree Ridge,14,1,0,0,1,1,75960.0,6330,6330.0,63300,25,2010,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
529,15,34.0,920826,07-04-2005,1,2000,1586.41,608708,2,76,33500,-58900,20-01-2015,0,122,7223 Embaracadero St,10,1,2,1,3,0,75570.0,6870,13740.0,54960,23,2010,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
530,354,48.0,534982,08-04-2003,2,2000,1526.11,469650,5,76,0,0,03-01-2015,1,149,8081 Flute Ridge,12,1,0,2,3,2,90240.0,15040,15040.0,60160,30,1995,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
531,342,53.0,110408,14-11-2005,0,1000,1028.44,602304,1,85,0,0,26-01-2015,0,157,8618 Texas Lane,12,1,0,0,0,1,80960.0,14720,7360.0,58880,36,2000,N,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,169,38.0,283052,07-01-2005,0,1000,1555.94,459878,6,74,23300,0,25-01-2015,2,134,3508 Washington St,12,3,1,1,3,2,79080.0,6590,13180.0,59310,18,2012,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533,339,49.0,840806,14-02-1994,2,2000,1570.77,441142,3,65,98800,-65300,18-01-2015,1,149,2193 4th Ridge,13,1,1,0,3,1,6820.0,1240,620.0,4960,20,2009,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534,259,42.0,382394,23-01-1996,0,2000,1170.53,465667,6,69,65000,-49200,12-01-2015,2,145,8897 Sky St,17,3,1,1,2,2,62590.0,5690,11380.0,45520,31,2006,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
535,65,23.0,876699,12-12-1999,1,1000,1099.95,473109,1,76,0,-71900,15-01-2015,0,152,9611 Pine Ridge,14,1,1,1,0,2,52400.0,6550,6550.0,39300,36,2005,Y,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,254,46.0,871432,15-07-2004,1,2000,1472.43,619794,4,78,0,-90600,10-01-2015,0,152,7825 1st Ridge,3,3,0,1,3,2,63580.0,5780,11560.0,46240,35,2004,N,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
537,440,55.0,379882,07-11-2012,1,500,1275.62,602258,0,71,0,-56200,23-01-2015,1,134,3039 Oak Hwy,18,3,2,2,1,1,61400.0,6140,6140.0,49120,23,1995,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
538,478,62.0,852002,29-06-2009,1,1000,1292.3,479724,2,65,47600,0,21-02-2015,1,145,8204 Pine Lane,5,1,2,1,3,1,4700.0,940,470.0,3290,37,2007,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539,230,44.0,372891,26-06-2000,1,2000,1009.37,442210,1,85,45400,-39400,17-02-2015,2,134,9787 Andromedia Ave,19,1,1,0,2,2,74140.0,13480,13480.0,47180,23,2015,N,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
540,138,30.0,689034,09-01-2002,2,500,1093.07,463291,6,71,27700,-72400,06-01-2015,0,141,9633 Rock Hwy,0,1,0,2,2,1,83160.0,6930,13860.0,62370,35,2011,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
541,239,41.0,743092,11-11-2013,1,1000,1325.44,474898,3,53,51400,-6300,18-02-2015,3,152,6303 1st Drive,22,1,0,0,2,2,10790.0,1660,830.0,8300,27,2013,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
542,93,31.0,599174,14-01-2008,0,2000,1017.18,431354,4,85,0,0,17-02-2015,0,152,2014 Rock Ave,21,3,2,1,3,1,48070.0,8740,8740.0,30590,28,2014,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
543,37,25.0,421092,04-03-2003,0,1000,1221.17,617460,5,63,49300,0,24-01-2015,1,122,8983 Tree St,4,3,2,0,0,2,51030.0,5670,11340.0,34020,20,1996,N,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
544,254,40.0,349658,07-06-1994,0,500,1904.8262500000003,609317,4,85,0,0,21-01-2015,1,152,6260 5th Lane,10,1,2,0,1,0,43280.0,0,5410.0,37870,22,1996,Y,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
545,131,29.0,811042,04-07-2013,1,1000,978.27,479821,0,76,65700,0,03-02-2015,0,141,2725 Britain Ridge,5,1,0,1,3,1,76400.0,15280,7640.0,53480,28,2003,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
546,230,43.0,505316,30-06-2002,0,2000,1221.14,473394,4,85,48100,0,07-01-2015,2,141,3089 Oak Ridge,13,1,0,0,2,0,75460.0,13720,13720.0,48020,32,2002,N,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
547,313,50.0,116645,30-06-2004,0,2000,1255.62,603882,4,69,0,0,02-02-2015,0,122,6206 3rd Ridge,18,3,2,2,1,2,69000.0,13800,6900.0,48300,27,1995,Y,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
548,210,38.0,950880,19-12-1998,1,500,999.52,615229,3,78,0,0,13-01-2015,1,157,7240 5th Ridge,6,1,0,1,2,1,8640.0,1440,720.0,6480,20,2008,N,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,101,29.0,788502,31-08-2014,1,500,1380.89,620197,6,69,30000,-53000,28-02-2015,1,152,8100 3rd Ave,0,3,0,2,1,0,67210.0,12220,12220.0,42770,16,1996,N,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
550,153,37.0,627486,10-11-2005,2,500,1010.77,438215,2,72,52300,-55600,16-01-2015,2,152,3282 4th Lane,5,3,0,0,3,1,42500.0,4250,4250.0,34000,35,1999,N,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
551,337,53.0,498842,04-05-2000,0,500,1205.86,444583,0,69,0,-34600,01-02-2015,1,152,3227 Maple Ave,8,1,2,0,1,1,86400.0,14400,7200.0,64800,12,2001,N,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,360,51.0,550294,26-11-2001,2,1000,1526.61,471866,5,54,0,-32900,30-01-2015,1,141,4264 Lincoln Ridge,5,1,2,2,2,0,4620.0,840,840.0,2940,43,2009,Y,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
553,428,53.0,328387,06-05-2014,0,1000,1496.44,616884,2,78,0,0,16-02-2015,3,157,2215 Best Ave,9,1,2,2,2,1,6930.0,630,1260.0,5040,20,2013,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
554,204,40.0,540152,27-01-1991,0,500,1256.2,448310,3,76,0,0,07-01-2015,1,145,5363 Weaver Lane,10,3,2,1,2,2,41700.0,8340,8340.0,25020,27,2013,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
555,364,51.0,385932,28-04-1992,0,500,1268.35,478902,5,72,0,0,10-01-2015,0,122,2397 Cherokee Ave,16,1,2,2,1,1,77330.0,14060,14060.0,49210,35,2014,Y,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,185,35.0,618682,04-03-2000,2,2000,1421.59,442695,1,71,0,0,31-01-2015,3,152,9794 Embaracadero St,8,1,0,2,3,2,4950.0,900,450.0,3600,27,2011,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
557,63,26.0,550930,12-10-1995,2,500,1500.04,613826,6,74,0,-36500,13-02-2015,1,122,1810 Elm Hwy,5,1,1,0,2,2,5160.0,860,860.0,3440,20,2004,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,210,35.0,998192,25-04-2014,0,500,1433.24,476203,1,76,0,-19500,22-02-2015,2,134,9603 Texas Lane,11,3,1,2,1,0,24570.0,2730,2730.0,19110,27,2006,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
559,194,38.0,663938,26-01-2011,0,2000,1231.25,604333,6,74,46500,0,08-01-2015,1,152,5650 Sky Drive,15,3,0,1,0,0,53680.0,4880,9760.0,39040,28,2011,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
560,294,49.0,756870,26-01-1996,2,500,1135.43,442604,5,53,22700,0,04-02-2015,2,149,9633 MLK Lane,23,3,2,1,1,2,42900.0,3900,3900.0,35100,30,2010,N,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
561,272,41.0,337158,08-04-1991,1,2000,945.73,435663,4,63,38600,-42800,04-02-2015,1,152,4981 Flute Hwy,23,1,1,0,0,1,84100.0,16820,8410.0,58870,24,2009,Y,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
562,27,27.0,919875,29-06-2002,0,2000,1118.76,470866,1,65,0,-55800,26-02-2015,2,122,9078 Francis Ridge,23,1,0,1,3,0,61560.0,6840,6840.0,47880,21,2008,N,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
563,251,39.0,315631,09-04-1999,2,2000,1231.98,612908,0,71,0,-31700,08-01-2015,1,141,1381 Francis Ave,10,1,2,0,0,0,44240.0,5530,5530.0,33180,43,1997,N,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
564,180,33.0,113464,19-04-2009,2,2000,1005.47,441871,3,63,58100,-49000,15-02-2015,1,149,6435 Texas Ave,12,4,0,2,3,2,57700.0,11540,5770.0,40390,25,2002,N,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
565,392,50.0,556415,22-08-1991,0,2000,1108.97,431496,6,76,68400,-66800,14-01-2015,1,157,1248 MLK Ridge,4,1,1,2,2,2,108030.0,16620,16620.0,74790,28,2002,N,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
566,143,30.0,250249,28-11-1991,0,500,1392.39,436499,2,76,0,-65700,12-01-2015,1,134,3323 1st Lane,16,1,1,2,0,2,54300.0,10860,5430.0,38010,22,2010,N,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
567,371,54.0,403776,27-04-2012,0,2000,1317.97,469853,2,74,34700,-81000,18-01-2015,0,149,6971 Best Ridge,18,3,0,1,2,0,32280.0,5380,5380.0,21520,21,2010,Y,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
568,292,42.0,396002,04-03-2007,1,1000,1588.22,605369,3,93,0,-53800,15-01-2015,2,134,7488 Lincoln Lane,15,3,2,1,1,1,84600.0,16920,8460.0,59220,30,2007,N,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
569,165,35.0,976908,31-12-2012,1,500,900.02,448466,1,74,0,-49900,24-02-2015,2,157,9007 Francis Hwy,8,1,1,1,3,2,69700.0,6970,6970.0,55760,18,2008,N,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
570,158,33.0,509489,21-12-2013,0,1000,1744.64,432786,3,85,0,0,07-02-2015,2,157,1491 Francis Ridge,4,3,1,0,1,1,36400.0,3640,7280.0,25480,35,1998,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
571,241,39.0,485295,28-04-2005,1,1000,1260.56,473591,3,65,0,-54900,22-02-2015,1,122,3659 Oak Lane,20,3,1,0,2,2,37520.0,4690,4690.0,28140,42,2010,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
572,103,33.0,361829,17-09-1994,2,2000,1021.14,618418,5,71,69500,-47700,19-01-2015,0,145,4176 Britain Hwy,1,3,1,2,3,0,79090.0,14380,14380.0,50330,43,2014,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
573,402,54.0,603632,16-08-2003,1,2000,1285.09,444558,3,53,48000,-79600,28-02-2015,0,157,5189 Francis Drive,19,1,1,0,2,2,67770.0,7530,15060.0,45180,20,2013,Y,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
574,102,32.0,783494,02-09-2014,0,500,1537.07,457733,3,78,0,0,04-02-2015,2,145,6515 Oak Lane,11,1,1,1,0,1,47400.0,9480,4740.0,33180,22,2004,Y,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
575,182,40.0,439049,12-12-2011,0,1000,1022.42,466161,6,71,50000,-56900,17-02-2015,2,145,7168 Andromedia Ridge,13,1,2,0,2,0,71100.0,7110,14220.0,49770,37,2008,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576,282,46.0,502634,17-08-1991,0,2000,1558.86,450800,4,71,51100,-75100,17-02-2015,1,157,7954 Tree Ridge,2,1,0,2,2,1,69400.0,13880,6940.0,48580,15,2012,N,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577,222,39.0,378588,29-02-2004,2,500,1757.87,458993,2,72,71400,0,17-01-2015,0,122,1956 Apache St,9,3,2,2,1,0,55000.0,5000,10000.0,40000,25,1996,Y,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
578,415,52.0,794731,22-02-2015,1,1000,973.5,468634,6,93,50400,0,02-02-2015,2,152,9918 Andromedia Drive,15,2,2,1,3,2,51090.0,7860,7860.0,35370,22,2003,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
579,51,34.0,641934,25-12-2013,2,500,1430.8,461264,6,93,0,0,12-02-2015,0,157,5499 Flute Ridge,23,1,0,2,3,1,64200.0,6420,19260.0,38520,22,2007,Y,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
580,255,45.0,113516,13-10-1990,2,500,1192.27,600184,2,76,0,-40200,04-01-2015,2,134,3311 2nd Drive,16,1,1,2,0,2,67320.0,12240,12240.0,42840,21,2006,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581,143,31.0,425631,05-07-2014,1,500,1163.83,604874,0,63,37700,0,21-02-2015,0,152,7609 Rock St,21,4,2,2,0,0,76120.0,6920,13840.0,55360,32,1999,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
582,130,28.0,542245,25-11-1991,2,1000,1003.15,462377,3,53,0,-38500,23-01-2015,1,141,4652 Flute Drive,21,2,2,2,1,1,85020.0,13080,13080.0,58860,21,2010,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
583,242,41.0,512894,02-10-1990,1,2000,1153.54,619657,5,63,0,-57000,12-02-2015,1,122,6853 Sky Hwy,3,3,1,0,1,0,68090.0,12380,12380.0,43330,20,2009,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,96,27.0,633090,17-02-2009,0,1000,1631.1,437323,2,71,0,0,23-01-2015,3,152,7780 Flute Lane,4,1,0,1,2,1,6030.0,670,670.0,4690,31,2007,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
585,180,35.0,464234,17-07-2005,2,1000,1252.48,432148,4,93,0,-55800,10-02-2015,1,157,1687 3rd Lane,17,1,0,1,3,1,5100.0,1020,510.0,3570,30,2000,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
